summary_level,include_stage_directions,play_id,play_title,section,act,scene,scene_index_in_play,num_units,num_sentences,num_words_modern,num_stage_directions,vader_mean,vader_median,dl_mean,dl_median,vader_std,dl_std
scene,false,richard-ii,Richard II,main,5,5,18,20,63,1000,0,-0.04777,0.0,0.00236,-0.02491,0.51758,0.43573
scene,false,richard-ii,Richard II,main,5,6,19,12,21,388,0,-0.15265,0.0,0.02567,0.02184,0.58457,0.49612
play,false,richard-iii,Richard III,,,,,1114,2597,31870,0,0.01301,0.0,-0.04077,-0.02181,0.47348,0.43054
act,false,richard-iii,Richard III,main,1,,,331,758,9793,0,-0.05527,0.0,-0.09665,-0.06565,0.48445,0.4309
act,false,richard-iii,Richard III,main,2,,,133,298,3741,0,0.04773,0.0,-0.09686,-0.07474,0.49192,0.43835
act,false,richard-iii,Richard III,main,3,,,249,546,6967,0,0.11199,0.0,-0.00294,-0.00567,0.4574,0.42371
act,false,richard-iii,Richard III,main,4,,,296,639,7431,0,-0.01066,0.0,-0.04264,-0.02521,0.45761,0.40496
act,false,richard-iii,Richard III,main,5,,,105,356,3938,0,0.02001,0.0,0.07049,0.03665,0.46024,0.4523
scene,false,richard-iii,Richard III,main,1,1,1,34,108,1371,0,0.041,0.0,-0.08748,-0.06495,0.43451,0.38328
scene,false,richard-iii,Richard III,main,1,2,2,90,204,2814,0,-0.07223,0.0,-0.12513,-0.09186,0.53114,0.44858
scene,false,richard-iii,Richard III,main,1,3,3,109,247,3317,0,-0.06649,0.0,-0.06635,-0.03825,0.49011,0.44544
scene,false,richard-iii,Richard III,main,1,4,4,98,199,2291,0,-0.0762,0.0,-0.11003,-0.07278,0.44905,0.41888
scene,false,richard-iii,Richard III,main,2,1,5,34,85,1249,0,0.09825,0.0,-0.06139,-0.07578,0.53061,0.47775
scene,false,richard-iii,Richard III,main,2,2,6,42,107,1398,0,-0.02155,0.0,-0.12753,-0.09671,0.52554,0.46006
scene,false,richard-iii,Richard III,main,2,3,7,22,43,448,0,0.10739,0.0,-0.09398,-0.10196,0.43201,0.33705
scene,false,richard-iii,Richard III,main,2,4,8,35,63,646,0,0.05653,0.0,-0.09459,-0.05424,0.40594,0.41116
scene,false,richard-iii,Richard III,main,3,1,9,85,148,1767,0,0.13863,0.0,-0.0277,-0.03652,0.44309,0.41677
scene,false,richard-iii,Richard III,main,3,2,10,47,99,1075,0,0.09837,0.0,0.06199,0.02132,0.38916,0.40812
scene,false,richard-iii,Richard III,main,3,3,11,9,19,196,0,-0.11231,0.0,0.0689,0.11521,0.54259,0.49481
scene,false,richard-iii,Richard III,main,3,4,12,31,72,941,0,0.12041,0.0,-0.01395,-0.0032,0.47749,0.40206
scene,false,richard-iii,Richard III,main,3,5,13,27,61,840,0,0.02133,0.0,0.03459,0.00237,0.45012,0.4212
scene,false,richard-iii,Richard III,main,3,6,14,1,10,131,0,0.10898,0.35,-0.19842,-0.20556,0.60115,0.46902
scene,false,richard-iii,Richard III,main,3,7,15,49,137,2017,0,0.1603,0.0,-0.02975,-0.00966,0.4814,0.43971
scene,false,richard-iii,Richard III,main,4,1,16,30,81,934,0,-0.00191,0.0,-0.04516,-0.04671,0.48537,0.41632
scene,false,richard-iii,Richard III,main,4,2,17,61,118,1062,0,0.02857,0.0,0.03844,0.02073,0.40005,0.35077
scene,false,richard-iii,Richard III,main,4,3,18,15,40,446,0,0.00584,0.0,0.07931,0.07794,0.49455,0.41485
scene,false,richard-iii,Richard III,main,4,4,19,185,386,4828,0,-0.03351,0.0,-0.08259,-0.0605,0.46762,0.41359
scene,false,richard-iii,Richard III,main,4,5,20,5,14,161,0,0.19071,0.0,0.04149,0.04782,0.32078,0.36245
scene,false,richard-iii,Richard III,main,5,1,21,5,16,244,0,-0.26023,-0.41695,-0.25206,-0.15378,0.48592,0.37517
scene,false,richard-iii,Richard III,main,5,2,22,5,13,209,0,0.22102,0.4404,-0.09274,-0.01283,0.51434,0.43238
scene,false,richard-iii,Richard III,main,5,3,23,84,286,3022,0,0.02188,0.0,0.08917,0.04186,0.44049,0.4486
scene,false,richard-iii,Richard III,main,5,4,24,4,12,126,0,-0.13484,0.0,0.27207,0.54187,0.53184,0.48827
scene,false,richard-iii,Richard III,main,5,5,25,7,29,337,0,0.13011,0.0,0.05406,-0.00841,0.5226,0.45076
play,false,romeo-and-juliet,Romeo and Juliet,,,,,864,2678,27506,0,0.01402,0.0,-0.03022,-0.01707,0.43048,0.41631
act,false,romeo-and-juliet,Romeo and Juliet,prologue,0,,,1,6,117,0,-0.22725,-0.3612,-0.21568,-0.07508,0.60048,0.32554
act,false,romeo-and-juliet,Romeo and Juliet,main,1,,,238,608,6437,0,0.07958,0.0,-0.0243,-0.0174,0.39877,0.38117
act,false,romeo-and-juliet,Romeo and Juliet,main,2,,,208,563,6148,0,0.16023,0.0,0.0205,-0.00455,0.39898,0.40037
act,false,romeo-and-juliet,Romeo and Juliet,main,3,,,201,731,7257,0,-0.04837,0.0,-0.05133,-0.03136,0.44264,0.4318
act,false,romeo-and-juliet,Romeo and Juliet,main,4,,,122,389,3586,0,-0.02083,0.0,-0.03423,-0.016,0.42916,0.44292
act,false,romeo-and-juliet,Romeo and Juliet,main,5,,,94,381,3961,0,-0.14755,0.0,-0.0671,-0.01705,0.41531,0.43046
scene,false,romeo-and-juliet,Romeo and Juliet,prologue,0,1,1,1,6,117,0,-0.22725,-0.3612,-0.21568,-0.07508,0.60048,0.32554
scene,false,romeo-and-juliet,Romeo and Juliet,main,1,1,2,95,211,2204,0,-0.00936,0.0,-0.06231,-0.03728,0.42477,0.40071
scene,false,romeo-and-juliet,Romeo and Juliet,main,1,2,3,29,76,880,0,0.19972,0.0767,0.05325,0.01634,0.40811,0.35968
scene,false,romeo-and-juliet,Romeo and Juliet,main,1,3,4,29,93,960,0,0.13298,0.0,-0.01469,-0.01338,0.33708,0.35921
scene,false,romeo-and-juliet,Romeo and Juliet,main,1,4,5,30,84,1046,0,0.10562,0.0,-0.10668,-0.05077,0.34602,0.33465
scene,false,romeo-and-juliet,Romeo and Juliet,main,1,5,6,55,144,1347,0,0.0968,0.0,0.03233,0.00145,0.3977,0.39047
scene,false,romeo-and-juliet,Romeo and Juliet,main,2,,7,1,7,161,0,0.6249,0.765,-0.09017,-0.04834,0.35041,0.29356
scene,false,romeo-and-juliet,Romeo and Juliet,main,2,1,8,10,39,406,0,0.16943,0.0258,0.10876,0.01233,0.39986,0.46127
scene,false,romeo-and-juliet,Romeo and Juliet,main,2,2,9,58,169,1874,0,0.19522,0.0,0.01667,-0.01381,0.45006,0.41219
scene,false,romeo-and-juliet,Romeo and Juliet,main,2,3,10,19,63,730,0,0.11667,0.0,-0.04378,-0.00652,0.44433,0.4319
scene,false,romeo-and-juliet,Romeo and Juliet,main,2,4,11,92,172,1853,0,0.13687,0.0,0.03731,0.00642,0.35155,0.39419
scene,false,romeo-and-juliet,Romeo and Juliet,main,2,5,12,19,84,762,0,0.12261,0.0,-1e-05,-0.01585,0.32454,0.34769
scene,false,romeo-and-juliet,Romeo and Juliet,main,2,6,13,9,29,362,0,0.17392,0.0,0.0502,0.029,0.39859,0.37845
scene,false,romeo-and-juliet,Romeo and Juliet,main,3,1,14,61,183,1757,0,-0.10772,0.0,-0.03437,-0.01795,0.41248,0.4088
scene,false,romeo-and-juliet,Romeo and Juliet,main,3,2,15,24,131,1350,0,-0.15805,-0.1007,-0.0868,-0.06047,0.48784,0.49144
scene,false,romeo-and-juliet,Romeo and Juliet,main,3,3,16,40,146,1587,0,-0.03537,0.0,-0.07155,-0.04351,0.456,0.43419
scene,false,romeo-and-juliet,Romeo and Juliet,main,3,4,17,8,37,325,0,0.1637,0.0,-0.03419,0.01701,0.30511,0.39538
scene,false,romeo-and-juliet,Romeo and Juliet,main,3,5,18,68,234,2238,0,0.0178,0.0,-0.03482,-0.03042,0.42805,0.41938
scene,false,romeo-and-juliet,Romeo and Juliet,main,4,1,19,33,80,1110,0,0.03282,0.0,-0.10327,-0.06165,0.48834,0.39219
scene,false,romeo-and-juliet,Romeo and Juliet,main,4,2,20,21,55,469,0,0.12927,0.0,0.03069,0.03057,0.32314,0.35974
scene,false,romeo-and-juliet,Romeo and Juliet,main,4,3,21,5,44,553,0,-0.09114,0.0,-0.08707,-0.05561,0.47262,0.42339
scene,false,romeo-and-juliet,Romeo and Juliet,main,4,4,22,15,44,260,0,0.04232,0.0,0.09064,0.15682,0.26631,0.40454
scene,false,romeo-and-juliet,Romeo and Juliet,main,4,5,23,48,166,1194,0,-0.09452,0.0,-0.04155,-0.02435,0.43738,0.49727
scene,false,romeo-and-juliet,Romeo and Juliet,main,5,1,24,18,72,783,0,-0.07536,0.0,-0.0305,0.00095,0.4337,0.42595
scene,false,romeo-and-juliet,Romeo and Juliet,main,5,2,25,8,25,250,0,-0.1251,0.0,-0.1269,-0.05389,0.37835,0.42914
scene,false,romeo-and-juliet,Romeo and Juliet,main,5,3,26,68,284,2928,0,-0.16782,0.0,-0.07112,-0.01836,0.4129,0.43243
play,false,the-comedy-of-errors,The Comedy of Errors,,,,,612,1306,15474,0,-0.01432,0.0,-0.06547,-0.03558,0.38563,0.38392
act,false,the-comedy-of-errors,The Comedy of Errors,main,1,,,37,129,2117,0,-0.00361,0.0,-0.13495,-0.11121,0.45331,0.35144
act,false,the-comedy-of-errors,The Comedy of Errors,main,2,,,120,259,2891,0,0.00077,0.0,-0.10816,-0.08657,0.35974,0.37386
act,false,the-comedy-of-errors,The Comedy of Errors,main,3,,,123,259,2996,0,0.05847,0.0,-0.02258,-0.01728,0.35229,0.37042
act,false,the-comedy-of-errors,The Comedy of Errors,main,4,,,191,366,4012,0,-0.06862,0.0,-0.0277,-0.01487,0.38705,0.37738
act,false,the-comedy-of-errors,The Comedy of Errors,main,5,,,141,293,3458,0,-0.02888,0.0,-0.08223,-0.05201,0.39295,0.41762
scene,false,the-comedy-of-errors,The Comedy of Errors,main,1,1,1,12,60,1197,0,-0.04626,-0.0129,-0.17461,-0.22368,0.53395,0.36578
scene,false,the-comedy-of-errors,The Comedy of Errors,main,1,2,2,25,69,920,0,0.03347,0.0,-0.10047,-0.04888,0.36938,0.33736
scene,false,the-comedy-of-errors,The Comedy of Errors,main,2,1,3,38,98,1057,0,0.03375,0.0,-0.12218,-0.15943,0.35406,0.38479
scene,false,the-comedy-of-errors,The Comedy of Errors,main,2,2,4,82,161,1834,0,-0.0193,0.0,-0.09963,-0.07462,0.36278,0.368
scene,false,the-comedy-of-errors,The Comedy of Errors,main,3,1,5,61,122,1353,0,0.03164,0.0,0.00658,0.00521,0.34676,0.3716
scene,false,the-comedy-of-errors,The Comedy of Errors,main,3,2,6,62,137,1643,0,0.08236,0.0,-0.04856,-0.02622,0.35671,0.36878
scene,false,the-comedy-of-errors,The Comedy of Errors,main,4,1,7,41,91,1022,0,-0.01803,0.0,-0.0023,-0.00649,0.27232,0.3438
scene,false,the-comedy-of-errors,The Comedy of Errors,main,4,2,8,34,66,652,0,-0.10845,0.0,-0.15345,-0.07995,0.43614,0.37545
scene,false,the-comedy-of-errors,The Comedy of Errors,main,4,3,9,27,66,850,0,-0.05651,0.0,-0.00336,-0.0133,0.44387,0.3536
scene,false,the-comedy-of-errors,The Comedy of Errors,main,4,4,10,89,143,1488,0,-0.08803,0.0,0.00294,-0.01156,0.39747,0.40051
scene,false,the-comedy-of-errors,The Comedy of Errors,main,5,1,11,141,293,3458,0,-0.02888,0.0,-0.08223,-0.05201,0.39295,0.41762
play,false,the-merchant-of-venice,The Merchant of Venice,,,,,648,1792,22557,0,0.12777,0.0,-0.01863,-0.01338,0.4027,0.39086
act,false,the-merchant-of-venice,The Merchant of Venice,main,1,,,109,288,4301,0,0.1354,0.0,-0.07557,-0.03205,0.43488,0.34802
act,false,the-merchant-of-venice,The Merchant of Venice,main,2,,,164,497,5642,0,0.1309,0.0,0.0152,-0.0056,0.36942,0.38089
act,false,the-merchant-of-venice,The Merchant of Venice,main,3,,,141,446,5709,0,0.12483,0.0,-0.05151,-0.02891,0.43761,0.41603
act,false,the-merchant-of-venice,The Merchant of Venice,main,4,,,142,346,4184,0,0.0967,0.0,0.01124,-0.00989,0.39212,0.39034
act,false,the-merchant-of-venice,The Merchant of Venice,main,5,,,92,215,2721,0,0.16643,0.0,-0.00042,-0.00958,0.37142,0.40413
scene,false,the-merchant-of-venice,The Merchant of Venice,main,1,1,1,32,97,1587,0,0.14738,0.1531,-0.07,-0.08337,0.47128,0.36905
scene,false,the-merchant-of-venice,The Merchant of Venice,main,1,2,2,30,75,1209,0,0.11391,0.0721,-0.12345,-0.06763,0.43118,0.36342
scene,false,the-merchant-of-venice,The Merchant of Venice,main,1,3,3,47,116,1505,0,0.13928,0.0,-0.04927,-0.01079,0.40805,0.31839
scene,false,the-merchant-of-venice,The Merchant of Venice,main,2,1,4,7,24,394,0,0.28589,0.41225,-0.04354,-0.01683,0.42314,0.41747
scene,false,the-merchant-of-venice,The Merchant of Venice,main,2,2,5,61,153,1712,0,0.1174,0.0,0.04201,0.07259,0.34783,0.3956
scene,false,the-merchant-of-venice,The Merchant of Venice,main,2,3,6,4,19,172,0,0.02222,0.0,0.02106,0.01445,0.41716,0.42205
scene,false,the-merchant-of-venice,The Merchant of Venice,main,2,4,7,19,31,302,0,0.22153,0.0,0.05812,0.07973,0.34462,0.33086
scene,false,the-merchant-of-venice,The Merchant of Venice,main,2,5,8,15,46,502,0,0.03193,0.0,-0.06153,-0.09461,0.27442,0.37581
scene,false,the-merchant-of-venice,The Merchant of Venice,main,2,6,9,23,62,557,0,0.19274,0.0,0.04805,-0.01447,0.4008,0.38608
scene,false,the-merchant-of-venice,The Merchant of Venice,main,2,7,10,7,58,737,0,0.12331,0.0,-0.02207,-0.00835,0.39129,0.33753
scene,false,the-merchant-of-venice,The Merchant of Venice,main,2,8,11,11,35,430,0,0.17399,0.0,-0.02731,-0.07418,0.39182,0.43438
scene,false,the-merchant-of-venice,The Merchant of Venice,main,2,9,12,17,69,836,0,0.09108,0.0,0.02983,-0.0143,0.37188,0.35498
scene,false,the-merchant-of-venice,The Merchant of Venice,main,3,1,13,40,111,1151,0,-0.02848,0.0,-0.10486,-0.0693,0.40948,0.39065
scene,false,the-merchant-of-venice,The Merchant of Venice,main,3,2,14,50,196,2874,0,0.22282,0.11535,-0.03478,-0.02337,0.46067,0.43046
scene,false,the-merchant-of-venice,The Merchant of Venice,main,3,3,15,9,35,336,0,-0.01203,0.0,-0.12567,-0.16432,0.35565,0.44186
scene,false,the-merchant-of-venice,The Merchant of Venice,main,3,4,16,14,41,652,0,0.21629,0.0,0.08042,0.07428,0.38935,0.40576
scene,false,the-merchant-of-venice,The Merchant of Venice,main,3,5,17,28,63,696,0,0.10658,0.0,-0.05425,-0.00836,0.39179,0.39346
scene,false,the-merchant-of-venice,The Merchant of Venice,main,4,1,18,135,329,3998,0,0.09261,0.0,0.00898,-0.01308,0.39599,0.39091
scene,false,the-merchant-of-venice,The Merchant of Venice,main,4,2,19,7,17,186,0,0.17582,0.0,0.05494,0.06044,0.30623,0.38812
scene,false,the-merchant-of-venice,The Merchant of Venice,main,5,1,20,92,215,2721,0,0.16643,0.0,-0.00042,-0.00958,0.37142,0.40413
play,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,,,,,1055,2269,24183,0,0.0879,0.0,0.02564,0.00365,0.38179,0.38629
act,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,,,253,489,4913,0,0.10499,0.0,0.06615,0.0163,0.37693,0.37229
act,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,2,,,208,484,5617,0,0.12346,0.0,0.03057,0.00404,0.40805,0.40505
act,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,,,271,579,5990,0,0.11012,0.0,0.02964,0.00593,0.3801,0.40515
act,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,,,226,472,4763,0,0.043,0.0,-0.00364,-0.00513,0.34129,0.35607
act,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,,,97,245,2900,0,0.01755,0.0,-0.01797,-0.00395,0.40113,0.38012
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,1,1,138,240,2448,0,0.13565,0.0,0.04665,0.00356,0.37079,0.37032
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,2,2,3,9,84,0,0.145,0.0,0.04536,0.01335,0.17862,0.25672
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,3,3,46,95,940,0,0.05559,0.0,0.05815,0.06012,0.40112,0.36466
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,1,4,4,66,145,1441,0,0.08413,0.0,0.10495,0.04395,0.37784,0.38654
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,2,1,5,77,185,2113,0,0.09399,0.0,-0.02974,-0.01599,0.37894,0.37864
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,2,2,6,85,216,2759,0,0.15237,0.0,0.05618,0.04596,0.41578,0.41145
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,2,3,7,46,83,745,0,0.11391,0.0,0.09834,0.08385,0.44836,0.43154
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,1,8,49,95,997,0,0.14177,0.0,0.14886,0.17674,0.41294,0.39717
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,2,9,32,75,748,0,0.16496,0.0,0.05046,0.04017,0.32818,0.3814
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,3,10,98,203,1958,0,0.08108,0.0,-0.00069,-0.00304,0.38369,0.41385
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,4,11,47,95,976,0,0.22385,0.2732,0.04997,0.04103,0.36474,0.41262
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,3,5,12,45,111,1311,0,0.00177,0.0,-0.04841,-0.02073,0.3598,0.38611
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,1,13,49,77,498,0,0.0278,0.0,0.02217,-0.00426,0.31012,0.33163
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,2,14,91,194,1850,0,2e-05,0.0,-0.01467,-0.01067,0.3482,0.37111
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,3,15,4,12,107,0,0.02207,0.0,-0.00413,0.04082,0.19416,0.29608
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,4,16,27,57,828,0,0.0481,0.0,-0.07101,-0.03505,0.34705,0.38396
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,5,17,47,103,1006,0,0.0779,0.0,0.01389,-0.0063,0.35949,0.34905
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,4,6,18,8,29,474,0,0.24558,0.2732,0.07201,0.04787,0.27474,0.30469
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,1,19,6,24,299,0,0.03258,0.0,0.16183,0.20492,0.25633,0.35393
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,2,20,4,12,143,0,0.03887,0.0,-0.04826,-0.04863,0.39918,0.25112
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,3,21,11,17,191,0,-0.00605,0.0,-0.03221,0.01424,0.45412,0.3067
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,4,22,1,3,35,0,0.1998,0.0,0.17186,0.10899,0.34606,0.33859
scene,false,the-merry-wives-of-windsor,The Merry Wives of Windsor,main,5,5,23,75,189,2232,0,0.01352,0.0,-0.0406,-0.02244,0.41473,0.39243
play,false,the-taming-of-the-shrew,The Taming of the Shrew,,,,,926,2029,22631,0,0.10894,0.0,0.02211,-0.00404,0.39249,0.39499
act,false,the-taming-of-the-shrew,The Taming of the Shrew,prologue,0,,,81,200,2362,0,0.1408,0.0,0.026,0.00726,0.40364,0.39067
act,false,the-taming-of-the-shrew,The Taming of the Shrew,main,1,,,154,380,4628,0,0.1694,0.0,0.04162,0.0004,0.4034,0.38082
act,false,the-taming-of-the-shrew,The Taming of the Shrew,main,2,,,143,321,3688,0,0.11761,0.0,0.01335,-0.01036,0.38528,0.37858
act,false,the-taming-of-the-shrew,The Taming of the Shrew,main,3,,,116,234,2949,0,0.06762,0.0,-0.01658,-0.02194,0.36276,0.37911
act,false,the-taming-of-the-shrew,The Taming of the Shrew,main,4,,,259,588,6183,0,0.09477,0.0,0.04102,0.00834,0.3883,0.39797
act,false,the-taming-of-the-shrew,The Taming of the Shrew,main,5,,,173,306,2821,0,0.0628,0.0,-0.00224,-0.01379,0.40025,0.43546
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,prologue,0,1,1,81,200,2362,0,0.1408,0.0,0.026,0.00726,0.40364,0.39067
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,1,1,2,67,183,2206,0,0.18462,0.0,0.04481,0.0028,0.40824,0.38794
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,1,2,3,87,197,2422,0,0.15526,0.0,0.03865,-0.00277,0.39936,0.37505
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,2,1,4,143,321,3688,0,0.11761,0.0,0.01335,-0.01036,0.38528,0.37858
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,3,1,5,31,61,818,0,0.06001,0.0,0.02791,0.03362,0.37201,0.37319
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,3,2,6,85,173,2131,0,0.07031,0.0,-0.03227,-0.03227,0.3605,0.38101
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,4,1,7,71,172,1766,0,0.01106,0.0,-0.02681,-0.02144,0.36216,0.40133
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,4,2,8,48,99,1069,0,0.18204,0.0,0.11605,0.08653,0.37546,0.41711
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,4,3,9,77,175,1715,0,0.02458,0.0,-0.03106,-0.01474,0.39249,0.40203
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,4,4,10,36,82,873,0,0.18038,0.0,0.12989,0.08169,0.33164,0.32882
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,4,5,11,27,60,760,0,0.27843,0.3282,0.20041,0.23883,0.43379,0.3461
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,5,1,12,77,141,1145,0,0.00106,0.0,0.00103,-0.01795,0.41143,0.44686
scene,false,the-taming-of-the-shrew,The Taming of the Shrew,main,5,2,13,96,165,1676,0,0.11555,0.0,-0.00504,0.00174,0.38387,0.42683
play,false,the-tempest,The Tempest,,,,,665,1698,20405,0,0.0675,0.0,-0.00683,-0.00878,0.41135,0.42217
act,false,the-tempest,The Tempest,main,1,,,178,498,6010,0,0.03383,0.0,-0.008,-0.01527,0.39253,0.43304
act,false,the-tempest,The Tempest,main,2,,,208,464,4977,0,0.06979,0.0,-0.03868,-0.01943,0.38569,0.40193
act,false,the-tempest,The Tempest,main,3,,,119,304,3668,0,0.07146,0.0,-0.02509,-0.01834,0.44557,0.41314
act,false,the-tempest,The Tempest,main,4,,,78,214,2479,0,0.08944,0.0,0.0515,0.06237,0.43417,0.4191
act,false,the-tempest,The Tempest,main,5,,,82,218,3271,0,0.11245,0.0,0.03184,0.01012,0.43077,0.44874
scene,false,the-tempest,The Tempest,main,1,1,1,31,81,705,0,-0.00675,0.0,0.05566,-0.0002,0.38568,0.43921
scene,false,the-tempest,The Tempest,main,1,2,2,147,417,5305,0,0.04171,0.0,-0.02037,-0.02065,0.39382,0.43127
scene,false,the-tempest,The Tempest,main,2,1,3,160,297,3155,0,0.09321,0.0,-0.05487,-0.03672,0.36531,0.39073
scene,false,the-tempest,The Tempest,main,2,2,4,48,167,1822,0,0.02815,0.0,-0.00989,-0.00117,0.4174,0.42076
scene,false,the-tempest,The Tempest,main,3,1,5,25,74,1011,0,0.27421,0.3213,-0.03455,-0.02829,0.44622,0.44434
scene,false,the-tempest,The Tempest,main,3,2,6,66,150,1417,0,-0.00966,0.0,-0.01543,-0.00238,0.40873,0.40952
scene,false,the-tempest,The Tempest,main,3,3,7,28,80,1240,0,0.03603,0.0,-0.03446,-0.01138,0.45837,0.3944
scene,false,the-tempest,The Tempest,main,4,1,8,78,214,2479,0,0.08944,0.0,0.0515,0.06237,0.43417,0.4191
scene,false,the-tempest,The Tempest,main,5,1,9,81,210,3111,0,0.10451,0.0,0.04647,0.01243,0.43117,0.44358
scene,false,the-tempest,The Tempest,main,5,,10,1,8,160,0,0.32082,0.21165,-0.35228,-0.41144,0.38783,0.43859
play,false,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,,,,,869,1893,19459,0,0.12248,0.0,-0.01952,-0.01467,0.41393,0.40719
act,false,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,1,,,165,325,3442,0,0.14319,0.0,-0.04371,-0.03638,0.41515,0.39245
act,false,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,2,,,274,581,5666,0,0.1498,0.0,-0.00195,-0.01205,0.38758,0.41682
act,false,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,3,,,167,363,4031,0,0.08119,0.0,-0.06222,-0.03655,0.40763,0.38576
act,false,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,4,,,164,392,4080,0,0.10978,0.0,-0.00899,-0.00258,0.45007,0.41037
act,false,the-two-gentlemen-of-verona,The Two Gentlemen of Verona,main,5,,,99,232,2240,0,0.11115,0.0,0.01941,-0.00108,0.4191,0.42582
